Database,Keyword,Seed keyword,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend,Click potential,Competitors
us,what is good and bad cholesterol,cholesterol,,390,88.48,1.10,0.14,89400000,"Site Links, People Also Ask, Image Pack","0.81,0.67,0.81,0.81,0.67,0.44,0.54,0.67,0.67,0.81,0.81,1.00",20,"""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""Cholesterol Good and Bad - MedlinePlus"":""https://medlineplus.gov/medlineplus-videos/cholesterol-good-and-bad/""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""What Is the Difference Between Good and Bad Cholesterol ..."":""https://www.keckmedicine.org/what-is-the-difference-between-good-and-bad-cholesterol/""
""Good Cholesterol vs. Bad Cholesterol: What You Need to Know"":""https://www.heartngmc.org/good-cholesterol-vs.-bad-cholesterol-what-you-need-to-know""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol"""
us,normal ldl levels,ldl,,8100,92.86,6.62,0.03,29100000,"Featured Snippet, People Also Ask, Site Links","1.00,0.67,0.82,1.00,1.00,0.82,0.67,0.67,0.67,0.82,0.82,1.00",20,"""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""LDL Cholesterol & Heart Health - Cleveland Clinic"":""https://my.clevelandclinic.org/health/articles/16866-cholesterol-guidelines--heart-health""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""Why Cholesterol Matters for Women | Johns Hopkins Medicine"":""https://www.hopkinsmedicine.org/health/wellness-and-prevention/why-cholesterol-matters-for-women""
""LDL Cholesterol - Understand the Test & Your Results"":""https://labtestsonline.org/tests/ldl-cholesterol""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""Cholesterol test - Mayo Clinic"":""https://www.mayoclinic.org/tests-procedures/cholesterol-test/about/pac-20384601"""
us,why ldl is bad cholesterol,cholesterol,,140,94.52,0.00,0.02,5310000,"Featured Snippet, People Also Ask, Site Links","0.81,0.43,0.52,0.67,0.67,1.00,0.67,0.43,0.67,0.33,0.67,1.00",20,"""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""LDL Cholesterol: Definition, Risks, and How to Lower It"":""https://www.webmd.com/heart-disease/ldl-cholesterol-the-bad-cholesterol""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""The Facts About LDL, The Bad Kind of Cholesterol - Healthline"":""https://www.healthline.com/health/ldl-cholesterol""
""Cholesterol: Understanding HDL vs. LDL - Harvard Health ..."":""https://www.health.harvard.edu/blog/understanding-cholesterol-hdl-vs-ldl-2018041213608""
""Does 'bad' cholesterol deserve its bad name?"":""https://www.medicalnewstoday.com/articles/323235""
""LDL Cholesterol & Heart Health - Cleveland Clinic"":""https://my.clevelandclinic.org/health/articles/16866-cholesterol-guidelines--heart-health"""
us,good vs bad cholesterol,cholesterol,,1300,87.89,5.37,0.05,0,"Site Links, People Also Ask, Image Pack","0.81,0.81,1.00,1.00,0.81,0.55,0.55,0.63,0.81,0.81,0.81,0.81",20,"""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""What Is the Difference Between Good and Bad Cholesterol ..."":""https://www.keckmedicine.org/what-is-the-difference-between-good-and-bad-cholesterol/""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""Cholesterol Good and Bad - MedlinePlus"":""https://medlineplus.gov/medlineplus-videos/cholesterol-good-and-bad/""
""A Cardiologist on Good vs. Bad Cholesterol | Piedmont ..."":""https://www.piedmont.org/living-better/good-vs-bad-cholesterol""
""Good Cholesterol vs. Bad Cholesterol: What You Need to Know"":""https://www.heartngmc.org/good-cholesterol-vs.-bad-cholesterol-what-you-need-to-know"""
us,what causes high triglycerides but normal cholesterol,cholesterol,,1000,88.58,5.58,0.18,7090000,"Featured Snippet, People Also Ask","0.46,0.46,0.46,0.53,0.38,0.21,0.31,0.53,0.68,0.84,1.00,1.00",100,"""Normal Cholesterol With High Triglycerides — What is That ..."":""https://www.trihealth.com/dailyhealthwire/health-topics/heart/normal-cholesterol-with-high-triglycerides-what-is-that""
""High Triglyceride Levels: Symptoms, Causes, Tests, & Normal ..."":""https://www.webmd.com/cholesterol-management/high-triglycerides-what-you-need-to-know""
""Should you worry about high triglycerides? - Harvard Health"":""https://www.health.harvard.edu/heart-health/should-you-worry-about-high-triglycerides""
""High Triglycerides | Michigan Medicine"":""https://www.uofmhealth.org/health-library/zp3387""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""The Truth About Triglycerides - Health Encyclopedia ..."":""https://www.urmc.rochester.edu/encyclopedia/content.aspx?contenttypeid=56&contentid=2967""
""Managing Your High Triglycerides – Symptoms & Treatment ..."":""https://carle.org/Conditions/Heart-and-Vascular-Conditions/High-Triglycerides""
""Very High Triglycerides | CardioSmart – American College of ..."":""https://www.cardiosmart.org/topics/very-high-triglycerides""
""Triglycerides and High Cholesterol: Causes, Risks & Prevention"":""https://my.clevelandclinic.org/health/articles/11117-triglycerides""
""When should we treat isolated high triglycerides? | MDedge ..."":""https://www.mdedge.com/familymedicine/article/60199/cardiology/when-should-we-treat-isolated-high-triglycerides"""
us,how to lower bad cholesterol fast,cholesterol,,210,88.24,1.83,0.58,17900000,"People Also Ask, Site Links","0.24,0.15,0.19,0.07,0.03,0.03,0.15,0.36,0.24,0.29,0.82,1.00",20,"""Lower Your Cholesterol in 11 Easy Steps - WebMD"":""https://www.webmd.com/cholesterol-management/features/11-tips-to-cut-your-cholesterol-fast""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""How to lower cholesterol quickly: Tips and suggestions"":""https://www.medicalnewstoday.com/articles/how-to-lower-cholesterol-quickly""
""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""How to lower cholesterol naturally: 10 things you can do every ..."":""https://www.healthpartners.com/blog/how-to-lower-cholesterol-naturally/""
""5 Tactics To Reduce Cholesterol Quickly | Pritikin"":""https://www.pritikin.com/your-health/health-benefits/lower-cholesterol/1759-5-tactics-to-reduce-cholesterol-quickly.html""
""How long does it take to lower cholesterol? Lower LDL with Diet"":""https://www.pritikin.com/how-long-take-lower-cholesterol""
""10 Natural Ways to Lower Your Cholesterol Levels - Healthline"":""https://www.healthline.com/nutrition/how-to-lower-cholesterol""
""How Long Does It Take to Lower Cholesterol? - Healthline"":""https://www.healthline.com/health/high-cholesterol/how-long-does-it-take-to-lower""
""Six Super Foods for Lower Cholesterol | HEART UK"":""https://www.heartuk.org.uk/healthy-living/cholesterol-lowering-foods"""
us,low cholesterol diet,cholesterol,,49500,90.90,0.60,0.53,127000000,"Adwords Top, Site Links, People Also Ask","0.82,0.67,1.00,0.82,0.55,0.37,0.55,0.82,0.82,1.00,1.00,1.00",20,"""How to Lower Cholesterol with Diet: MedlinePlus"":""https://medlineplus.gov/howtolowercholesterolwithdiet.html""
""Cholesterol: Top foods to improve your numbers - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/cholesterol/art-20045192""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""11 foods that lower cholesterol - Harvard Health"":""https://www.health.harvard.edu/heart-health/11-foods-that-lower-cholesterol""
""Cooking to Lower Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia/cooking-to-lower-cholesterol""
""10 Tips to Lower Cholesterol With Your Diet - Healthline"":""https://www.healthline.com/nutrition/low-cholesterol-diet""
""13 Cholesterol-Lowering Foods to Add to Your Diet Today"":""https://www.healthline.com/nutrition/13-foods-that-lower-cholesterol-levels""
""Low-Cholesterol Diet: 10 Foods to Try - WebMD"":""https://www.webmd.com/cholesterol-management/features/break-low-cholesterol-diet-rut""
""Foods to Buy or Avoid If You Have Low or High HDL - WebMD"":""https://www.webmd.com/cholesterol-management/heart-health-foods-to-buy-foods-to-avoid""
""Your Guide to Lowering Your Cholesterol With TLC - National ..."":""https://www.nhlbi.nih.gov/files/docs/public/heart/chol_tlc.pdf"""
us,what is good cholesterol and bad cholesterol,cholesterol,,210,88.63,1.76,0.13,118000000,"Site Links, People Also Ask","0.66,0.44,0.81,1.00,0.53,0.53,0.53,0.81,0.81,0.66,0.53,0.66",20,"""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""Cholesterol Good and Bad - MedlinePlus"":""https://medlineplus.gov/medlineplus-videos/cholesterol-good-and-bad/""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""What Is the Difference Between Good and Bad Cholesterol ..."":""https://www.keckmedicine.org/what-is-the-difference-between-good-and-bad-cholesterol/""
""HDL vs. LDL Cholesterol: What's the Difference? - Healthline"":""https://www.healthline.com/health/hdl-vs-ldl-cholesterol""
""Good Cholesterol vs. Bad Cholesterol: What You Need to Know"":""https://www.heartngmc.org/good-cholesterol-vs.-bad-cholesterol-what-you-need-to-know"""
us,good and bad cholesterol levels,cholesterol,,320,89.32,1.31,0.22,131000000,"Adwords Top, People Also Ask, Site Links","0.67,0.67,0.67,0.54,0.44,0.35,0.44,0.44,0.67,0.67,0.81,1.00",20,"""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""What Are the Recommended Cholesterol Levels by Age?"":""https://www.healthline.com/health/high-cholesterol/levels-by-age""
""LDL & HDL: Good & Bad Cholesterol | cdc.gov"":""https://www.cdc.gov/cholesterol/ldl_hdl.htm""
""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""What Your Cholesterol Levels Mean | American Heart ..."":""https://www.heart.org/en/health-topics/cholesterol/about-cholesterol/what-your-cholesterol-levels-mean""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""Top 5 lifestyle changes to improve your cholesterol - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/reduce-cholesterol/art-20045935""
""Cholesterol: Types, Tests, Treatments, Prevention"":""https://my.clevelandclinic.org/health/articles/11920-cholesterol-numbers-what-do-they-mean""
""Cholesterol levels by age: Differences and recommendations"":""https://www.medicalnewstoday.com/articles/315900"""
us,high blood pressure and cholesterol,cholesterol,,480,88.28,0.62,0.14,108000000,"Carousel, Featured Snippet, People Also Ask, Site Links, Image Pack","0.81,0.81,1.00,1.00,0.66,0.66,0.66,0.66,0.66,0.81,0.81,0.81",20,"""What's the Connection Between High Blood Cholesterol and ..."":""https://www.healthline.com/health/high-cholesterol/treating-with-statins/hypertension""
""DASH Diet for Heart Health -- Lowering Blood Pressure and ..."":""https://www.webmd.com/heart-disease/your-heart-health-20/slideshow-dash-diet""
""5 Diseases Linked To High Cholesterol - WebMD"":""https://www.webmd.com/cholesterol-management/guide/diseases-linked-high-cholesterol""
""High Blood Pressure and Cholesterol | VitalSigns | CDC"":""https://www.cdc.gov/vitalsigns/cardiovasculardisease/index.html""
""Wake-up call: High blood pressure and cholesterol in young ..."":""https://www.nhlbi.nih.gov/news/2019/wake-call-high-blood-pressure-and-cholesterol-young-adults-associated-later-heart-disease""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""10 ways to control high blood pressure without medication ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-pressure/in-depth/high-blood-pressure/art-20046974""
""Causes of High Cholesterol | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/causes-of-high-cholesterol""
""Diet Tips for High Cholesterol and Blood Pressure"":""https://www.verywellhealth.com/high-cholesterol-and-high-blood-pressure-697824""
""Reasons Cholesterol And High Blood Pressure Are A Big Deal"":""https://www.unitypoint.org/livewell/article.aspx?id=6e259ba0-1b37-4e45-94f5-9a6903ed1f5d"""
us,which cholesterol is bad,cholesterol,,4400,87.12,2.28,0.07,103000000,"Featured Snippet, People Also Ask, Site Links","0.67,0.67,0.81,0.81,0.54,0.35,0.54,0.81,1.00,1.00,0.81,1.00",20,"""HDL (Good), LDL (Bad) Cholesterol and Triglycerides ..."":""https://www.heart.org/en/health-topics/cholesterol/hdl-good-ldl-bad-cholesterol-and-triglycerides""
""Understanding Cholesterol Levels: LDL, HDL, Total ... - WebMD"":""https://www.webmd.com/cholesterol-management/guide/understanding-numbers""
""LDL: The """"Bad"""" Cholesterol: MedlinePlus"":""https://medlineplus.gov/ldlthebadcholesterol.html""
""Cholesterol Levels: What You Need to Know: MedlinePlus"":""https://medlineplus.gov/cholesterollevelswhatyouneedtoknow.html""
""HDL cholesterol: How to boost your 'good' cholesterol - Mayo ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/hdl-cholesterol/art-20046388""
""High cholesterol - Symptoms and causes - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800""
""Why Dietary Cholesterol Does Not Matter (For Most People)"":""https://www.healthline.com/nutrition/dietary-cholesterol-does-not-matter""
""HDL vs. LDL Cholesterol: What's the Difference Between Them?"":""https://www.medicinenet.com/hdl_vs_ldl_cholesterol_differences/article.htm""
""Making sense of cholesterol tests - Harvard Health"":""https://www.health.harvard.edu/heart-health/making-sense-of-cholesterol-tests""
""Good Cholesterol vs. Bad Cholesterol: What You Need to Know"":""https://www.heartngmc.org/good-cholesterol-vs.-bad-cholesterol-what-you-need-to-know"""
