Database,Keyword,Seed keyword,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,SERP Features,Trend,Click potential,Competitors
us,moderate to high intensity statin recommended,high intensity statin,,10,75.98,0.00,0.00,0,"Featured Snippet, People Also Ask","0.33,0.00,1.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.00",100,"""ACC/AHA Release Updated Guideline on the Treatment of ..."":""https://www.aafp.org/afp/2014/0815/p260.html""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""What you should know about the new lipid guidelines ..."":""https://oregon.providence.org/forms-and-information/w/what-you-should-know-about-the-new-lipid-guidelines/""
""High and Moderate Intensity Statin Therapy Following Stroke ..."":""https://www.aan.com/siteassets/home-page/policy-and-guidelines/quality/quality-measures/17srstatintherapy_pg.pdf""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines""
""Cholesterol guidelines - Straight Healthcare"":""https://www.straighthealthcare.com/cholesterol-treatment-guidelines.html""
""WHEN AND HOW TO PRESCRIBE STATINS"":""http://www.ksw-gtg.com/aha-hcp-cholesterol/pdfs/Section2.pdf""
""High‐Intensity Versus Non‐High‐Intensity Statins in Patients ..."":""https://www.ahajournals.org/doi/full/10.1161/JAHA.118.009517""
""ASCVD Primary Prevention Guideline - Kaiser Permanente ..."":""https://wa.kaiserpermanente.org/static/pdf/public/guidelines/ascvd-primary.pdf"""
us,what are the high intensity statins,high intensity statin,,30,75.83,0.00,0.01,1300000,"Featured Snippet, People Also Ask, Image Pack","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",100,"""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""High and Moderate Intensity Statin Therapy Following Stroke ..."":""https://www.aan.com/siteassets/home-page/policy-and-guidelines/quality/quality-measures/17srstatintherapy_pg.pdf""
""Table 5. Statin Dose Intensity and Equivalency Chart*"":""http://www.mqic.org/pdf/UMHS_Statin_Dose_Intensity_and_Equivalency_Chart.pdf""
""High-Intensity Statins for Secondary Prevention | Cardiology ..."":""https://jamanetwork.com/journals/jamacardiology/fullarticle/2580529""
""ACC/AHA Release Updated Guideline on the Treatment of ..."":""https://www.aafp.org/afp/2014/0815/p260.html""
""What you should know about the new lipid guidelines ..."":""https://oregon.providence.org/forms-and-information/w/what-you-should-know-about-the-new-lipid-guidelines/""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines""
""High-Intensity Statin Therapy Is “Too Much,” Thus Not ..."":""https://www.karger.com/Article/FullText/485659""
""High intensity statins are associated with greatest reduction in ..."":""https://www.bmj.com/content/355/bmj.i6048"""
us,can statins cause diabetes,statins,,210,88.87,0.32,0.12,6540000,"Featured Snippet, People Also Ask, Site Links","1.00,1.00,0.65,0.65,0.81,0.81,1.00,0.81,0.65,0.81,0.81,0.65",20,"""Do Statins Cause Diabetes? Heart Attacks Likely to Pose ..."":""https://www.endocrineweb.com/news/62141-do-statins-cause-diabetes-heart-attacks-likely-pose-greater-concern""
""Statins Linked to Raised Risk of Type 2 Diabetes – WebMD"":""https://www.webmd.com/diabetes/news/20150304/statins-linked-to-raised-risk-of-type-2-diabetes""
""Do statins really cause diabetes? - NCBI - NIH"":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5075367/""
""Incident diabetes and statins: the blemish of an undisputed ..."":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3612713/""
""Lipitor and Diabetes: What Are the Risks? - Healthline"":""https://www.healthline.com/health/diabetes/lipitor""
""Statins for Diabetes: Which Is Best? - Healthline"":""https://www.healthline.com/health/statins-for-diabetics-which-is-best""
""Statins may double the risk of type 2 diabetes"":""https://www.medicalnewstoday.com/articles/325567""
""Study uncovers why statins increase diabetes risk and offers ..."":""https://www.medicalnewstoday.com/articles/278164""
""Statins in Diabetes Treatment: Risks and Benefits - GoodRx"":""https://www.goodrx.com/blog/statins-for-diabetes-high-cholesterol-risks-and-benefits/""
""Statins Cause Diabetes - Consumer Reports"":""https://www.consumerreports.org/drugs/can-cholesterol-lowering-statin-drugs-trigger-diabetes-/"""
us,moderate statin,statins,,260,77.86,1.66,0.02,11400000,"Image Pack, People Also Ask","0.66,0.44,0.66,1.00,0.66,0.53,0.34,0.66,0.81,0.81,1.00,1.00",75,"""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""ACC/AHA Release Updated Guideline on the Treatment of ..."":""https://www.aafp.org/afp/2014/0815/p260.html""
""Table 5. Statin Dose Intensity and Equivalency Chart*"":""http://www.mqic.org/pdf/UMHS_Statin_Dose_Intensity_and_Equivalency_Chart.pdf""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines""
""Considerations in the Approach to Appropriate Statin Selection"":""https://www.uspharmacist.com/article/considerations-in-the-approach-to-appropriate-statin-selection""
""High and Moderate Intensity Statin Therapy Following Stroke ..."":""https://www.aan.com/siteassets/home-page/policy-and-guidelines/quality/quality-measures/17srstatintherapy_pg.pdf""
""High‐Intensity Versus Non‐High‐Intensity Statins in Patients ..."":""https://www.ahajournals.org/doi/full/10.1161/JAHA.118.009517""
""What you should know about the new lipid guidelines ..."":""https://oregon.providence.org/forms-and-information/w/what-you-should-know-about-the-new-lipid-guidelines/""
""Cholesterol guidelines - Straight Healthcare"":""https://www.straighthealthcare.com/cholesterol-treatment-guidelines.html"""
us,statin therapy,statins,,1600,86.62,1.74,0.08,5860000,"People Also Ask, Site Links, Image Pack, Knowledge Panel","0.84,0.68,0.84,1.00,0.84,0.68,0.68,0.84,1.00,1.00,1.00,1.00",20,"""Statins: Are these cholesterol-lowering drugs right for you ..."":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/statins/art-20045772""
""Statin side effects: Weigh the benefits and risks - Mayo Clinic"":""https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/statin-side-effects/art-20046013""
""What You Should Expect From Statin Therapy – Health ..."":""https://health.clevelandclinic.org/what-you-should-expect-from-statin-therapy/""
""Statin Therapy: Review of Safety and Potential Side Effects"":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5126440/""
""Cholesterol Medications | American Heart Association"":""https://www.heart.org/en/health-topics/cholesterol/prevention-and-treatment-of-high-cholesterol-hyperlipidemia/cholesterol-medications""
""Statin Therapy for Patients With Cardiovascular Disease and ..."":""https://www.ncqa.org/hedis/measures/statin-therapy-for-patients-with-cardiovascular-disease-and-diabetes/""
""What is Statin Therapy? | Sutter Health"":""https://www.sutterhealth.org/ask-an-expert/answers/what-is-statin-therapy""
""Summarizing the Current State and Evidence on Efficacy and ..."":""https://www.acc.org/latest-in-cardiology/articles/2016/11/17/09/03/summarizing-the-current-state-and-evidence-on-efficacy-and-safety-of-statin-therapy""
""Is There a Role For Statin Therapy in Acute Viral Infections ..."":""https://www.acc.org/latest-in-cardiology/articles/2020/03/18/15/09/is-there-a-role-for-statin-therapy-in-acute-viral-infections-covid-19""
""Statin Therapy in Acute Coronary Syndromes | Arteriosclerosis ..."":""https://www.ahajournals.org/doi/10.1161/01.atv.0000032033.39301.6a"""
us,is crestor a high intensity statin,high intensity statin,,10,76.58,0.00,0.01,0,People Also Ask,"0.00,0.00,0.25,1.00,1.00,0.75,0.25,0.25,0.25,0.25,0.25,0.25",90,"""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""Table 5. Statin Dose Intensity and Equivalency Chart*"":""http://www.mqic.org/pdf/UMHS_Statin_Dose_Intensity_and_Equivalency_Chart.pdf""
""Lipid-Modifying Therapy: A New Paradigm"":""https://www.jwatch.org/na32828/2013/11/12/lipid-modifying-therapy-new-paradigm""
""Statin Dose Comparison - Epocrates"":""https://www.epocrates.com/sites/default/files/res/dacc/2017/StatinDoseTablePL1703.pdf""
""High-Intensity Statin Therapy Offers Survival Benefit Over ..."":""https://www.tctmd.com/news/high-intensity-statin-therapy-offers-survival-benefit-over-moderate-intensity-statins-cvd""
""Safety Comparison of High-Intensity Atorvastatin vs. High ..."":""https://www.pharmacy.umn.edu/degrees-and-programs/postgraduate-pharmacy-residency-program/news-events-and-publications/curbside-consult-volume-18-issue-4-first-quarter-2020/safety-comparison-high-intensity-atorvastatin-vs-high-intensity-rosuvastatin""
""High‐Intensity Versus Non‐High‐Intensity Statins in Patients ..."":""https://www.ahajournals.org/doi/full/10.1161/JAHA.118.009517""
""Considerations in the Approach to Appropriate Statin Selection"":""https://www.uspharmacist.com/article/considerations-in-the-approach-to-appropriate-statin-selection""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines"""
us,moderate dose statin,statins,,210,74.79,1.60,0.01,1100000,Image Pack,"0.66,0.53,0.81,0.66,0.66,0.53,0.53,0.66,0.81,0.81,0.81,1.00",90,"""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""Table 5. Statin Dose Intensity and Equivalency Chart*"":""http://www.mqic.org/pdf/UMHS_Statin_Dose_Intensity_and_Equivalency_Chart.pdf""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines""
""Statin Dose Comparison - Epocrates"":""https://www.epocrates.com/sites/default/files/res/dacc/2017/StatinDoseTablePL1703.pdf""
""ACC/AHA Release Updated Guideline on the Treatment of ..."":""https://www.aafp.org/afp/2014/0815/p260.html""
""High and Moderate Intensity Statin Therapy Following Stroke ..."":""https://www.aan.com/siteassets/home-page/policy-and-guidelines/quality/quality-measures/17srstatintherapy_pg.pdf""
""High- Versus Low-Dose Statin | Circulation - AHA Journals"":""https://www.ahajournals.org/doi/full/10.1161/CIRCULATIONAHA.118.034407""
""High-Dose Statins Boost Survival - WebMD"":""https://www.webmd.com/heart-disease/news/20161109/high-dose-statins-boost-survival-study""
""What are the AHA/ACC guidelines for statin therapy intensity ..."":""https://www.medscape.com/answers/164214-100918/what-are-the-ahaacc-guidelines-for-statin-therapy-intensity-to-prevent-coronary-artery-disease-cad"""
us,grapefruit juice and statins,statins,,880,88.36,1.50,0.08,196000,"People Also Ask, Site Links","0.88,0.88,1.00,0.88,0.88,0.88,1.00,0.72,0.72,0.72,0.72,0.72",20,"""Grapefruit juice and statins - Harvard Health"":""https://www.health.harvard.edu/heart-health/grapefruit-juice-and-statins""
""By the way, doctor: Is it okay to drink grapefruit juice, as long ..."":""https://www.health.harvard.edu/newsletter_article/is-it-okay-to-drink-grapefruit-juice-as-long-as-i-dont-take-my-statin-at-the-same-time""
""Grapefruit Juice and Statins - PubMed"":""https://pubmed.ncbi.nlm.nih.gov/26299317/""
""Do Your Statins and Grapefruit Safely Mix? – Health ..."":""https://health.clevelandclinic.org/statins-grapefruit-safely-mix/""
""Why You Shouldn't Mix Grapefruit and Statins - Healthline"":""https://www.healthline.com/health/high-cholesterol/grapefruit-and-statins""
""Does grapefruit affect my medicine? - NHS"":""https://www.nhs.uk/common-health-questions/medicines/does-grapefruit-affect-my-medicine/""
""Why Can't I Have Grapefruit With My Statin? - GoodRx"":""https://www.goodrx.com/blog/why-cant-i-have-grapefruit-with-my-statin/""
""Grapefruit Juice and Statins - The American Journal of Medicine"":""https://www.amjmed.com/article/S0002-9343(15)00774-3/pdf""
""Taking Lipitor or Zocor With Grapefruit Juice - Verywell Health"":""https://www.verywellhealth.com/can-i-take-lipitor-or-zocor-with-grapefruit-juice-1124045""
""Statins and Grapefruit Interactions: Risks and Side Effects"":""https://www.verywellhealth.com/statins-and-grapefruit-drug-interactions-698198"""
us,high intensity statin crestor,high intensity statin,,10,77.23,0.00,0.00,0,"Featured Snippet, People Also Ask","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.50,0.50,0.50",100,"""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""Table 5. Statin Dose Intensity and Equivalency Chart*"":""http://www.mqic.org/pdf/UMHS_Statin_Dose_Intensity_and_Equivalency_Chart.pdf""
""Statin Dose Comparison - Epocrates"":""https://www.epocrates.com/sites/default/files/res/dacc/2017/StatinDoseTablePL1703.pdf""
""High-Intensity Statin Therapy Offers Survival Benefit Over ..."":""https://www.tctmd.com/news/high-intensity-statin-therapy-offers-survival-benefit-over-moderate-intensity-statins-cvd""
""ACC/AHA Release Updated Guideline on the Treatment of ..."":""https://www.aafp.org/afp/2014/0815/p260.html""
""High and Moderate Intensity Statin Therapy Following Stroke ..."":""https://www.aan.com/siteassets/home-page/policy-and-guidelines/quality/quality-measures/17srstatintherapy_pg.pdf""
""High‐Intensity Versus Non‐High‐Intensity Statins in Patients ..."":""https://www.ahajournals.org/doi/full/10.1161/JAHA.118.009517""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines""
""Safety Comparison of High-Intensity Atorvastatin vs. High ..."":""https://www.pharmacy.umn.edu/degrees-and-programs/postgraduate-pharmacy-residency-program/news-events-and-publications/curbside-consult-volume-18-issue-4-first-quarter-2020/safety-comparison-high-intensity-atorvastatin-vs-high-intensity-rosuvastatin"""
us,statin myalgia,statins,,320,84.79,0.00,0.05,174000,"Featured Snippet, People Also Ask, Site Links","0.82,0.67,0.82,0.82,0.67,0.67,0.67,0.67,0.67,0.67,1.00,0.82",20,"""Statin-induced myalgia and myositis: an update on ..."":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6019601/""
""Statin Intolerance Because of Myalgia, Myositis, Myopathy, or ..."":""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4382771/""
""Managing statin muscle pain - Harvard Health"":""https://www.health.harvard.edu/pain/managing-statin-muscle-pain""
""Assess statin-associated myalgia on a patient-by-patient basis ..."":""https://acpinternist.org/archives/2012/07/statins.htm""
""Statin-Induced Myopathy: Types, Symptoms, and Risk Factors"":""https://www.healthline.com/health/what-is-statin-induced-myopathy-or-muscle-pain""
""Statin Toxicity | Circulation Research - AHA Journals"":""https://www.ahajournals.org/doi/full/10.1161/CIRCRESAHA.118.312782""
""CoQ10 and L-Carnitine for Statin Myalgia - Medscape"":""https://www.medscape.com/viewarticle/776243_1""
""Statin muscle-related adverse events - UpToDate"":""https://www.uptodate.com/contents/statin-muscle-related-adverse-events?topicRef=15653&source=related_link""
""Statin-Associated Myopathy - US Pharmacist"":""https://www.uspharmacist.com/article/statin-associated-myopathy""
""Statin-Associated Side Effects - American College of Cardiology"":""https://www.acc.org/latest-in-cardiology/ten-points-to-remember/2016/05/18/11/27/statin-associated-side-effects"""
us,what is high intensity statin,high intensity statin,,90,74.51,0.00,0.01,1050000,"Featured Snippet, People Also Ask, Site Links","0.50,0.75,0.50,0.25,0.25,0.25,0.25,1.00,0.25,0.25,0.25,0.25",20,"""Table 1, Statin Dosing and ACC/AHA Classification of Intensity ..."":""https://www.ncbi.nlm.nih.gov/books/NBK396417/table/ch1.t1/""
""High‐Intensity Versus Non‐High‐Intensity Statins in Patients ..."":""https://www.ahajournals.org/doi/full/10.1161/JAHA.118.009517""
""Major Recommendations for Statin Therapy for Atherosclerotic ..."":""http://www.mplsheart.com/wp-content/uploads/2014/10/S413160-20871-MHI-Statin-Therapy-Algorithm-4.pdf""
""What you should know about the new lipid guidelines ..."":""https://oregon.providence.org/forms-and-information/w/what-you-should-know-about-the-new-lipid-guidelines/""
""ACC/AHA Release Updated Guideline on the Treatment of ..."":""https://www.aafp.org/afp/2014/0815/p260.html""
""High-Intensity Statin Therapy Is “Too Much,” Thus Not ..."":""https://www.karger.com/Article/FullText/485659""
""High-Intensity Statins for Secondary Prevention | Cardiology ..."":""https://jamanetwork.com/journals/jamacardiology/fullarticle/2580529""
""Table 5. Statin Dose Intensity and Equivalency Chart*"":""http://www.mqic.org/pdf/UMHS_Statin_Dose_Intensity_and_Equivalency_Chart.pdf""
""High-Intensity Statin Therapy Offers Survival Benefit Over ..."":""https://www.tctmd.com/news/high-intensity-statin-therapy-offers-survival-benefit-over-moderate-intensity-statins-cvd""
""Guidelines | LIPITOR® (atorvastatin calcium)"":""https://www.lipitorhcp.com/guidelines"""
